runId;test-case;llm-agent;temperature;num-token;is-negative;in-context-learning-size;attempts;result;target-value;expression-type;generated-expression;expected-value;expected-expression;parseErrors;counterfactualFails;nullExpressions;onlyLiteralExpressions;duration(ms)
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1906.02780v1-8";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Difference]";"NULL";""1 BLEU"";"""1 BLEU""";"0";"2";"0";"0";"1776"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1906.02780v1-8";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""20.74"";"""20.74""";"0";"2";"0";"0";"-289"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1906.02780v1-8";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""19.8"";"""19.8""";"0";"2";"0";"0";"1792"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1808.10791v1-207";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""Cognate Morfessor outperforms"";"""Cognate Morfessor outperforms""";"0";"2";"0";"0";"1753"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1808.10791v1-207";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""3"";"""3""";"0";"2";"0";"0";"1864"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1808.10791v1-207";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""5"";"""5""";"0";"2";"0";"0";"1817"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1808.10791v1-207";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""4"";"""4""";"0";"2";"0";"0";"1815"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.11465v1-152";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""K&G"";"""K&G""";"0";"2";"0";"0";"1802"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.11465v1-152";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""JAMR-style"";"""JAMR-style""";"0";"2";"0";"0";"1837"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-273";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Average]";"NULL";""large gains"";"""large gains""";"0";"2";"0";"0";"1982"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-273";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""0.1 F1 points"";"""0.1 F1 points""";"0";"2";"0";"0";"1922"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-273";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Difference]";"NULL";""1 F1 point"";"""1 F1 point""";"0";"2";"0";"0";"1994"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-273";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""0.7 F1 points"";"""0.7 F1 points""";"0";"2";"0";"0";"2111"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-273";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""lower overall variance"";"""lower overall variance""";"0";"2";"0";"0";"1858"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-273";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Rank]";"NULL";""consistent"";"""consistent""";"0";"2";"0";"0";"1833"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-273";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Difference]";"NULL";""2 F1 points"";"""2 F1 points""";"0";"2";"0";"0";"1815"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-275";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""Table 4"";"""Table 4""";"0";"2";"0";"0";"1826"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-275";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""Wikipedia"";"""Wikipedia""";"0";"2";"0";"0";"1825"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-275";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""Twitter"";"""Twitter""";"0";"2";"0";"0";"-218"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-275";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""more general"";"""more general""";"0";"2";"0";"0";"1878"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-275";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""0.8"";"""0.8""";"0";"2";"0";"0";"1792"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-398";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""significantly outperforms"";"""significantly outperforms""";"0";"2";"0";"0";"1828"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-398";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Difference]";"NULL";""6 F1 points"";"""6 F1 points""";"0";"2";"0";"0";"1843"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-398";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""lower variance"";"""lower variance""";"0";"2";"0";"0";"1775"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-398";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Rank]";"NULL";""best performing model"";"""best performing model""";"0";"2";"0";"0";"1809"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2003.02736v1-398";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Min/Max]";"NULL";""0.826"";"""0.826""";"0";"2";"0";"0";"1787"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.00585v2-71";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""better"";"""better""";"0";"2";"0";"0";"1829"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""Table 1"";"""Table 1""";"0";"2";"0";"0";"1895"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""FLC task"";"""FLC task""";"0";"2";"0";"0";"1922"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""Table 1 (right)"";"""Table 1 (right)""";"0";"2";"0";"0";"1888"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""BERT-Granularity"";"""BERT-Granularity""";"0";"2";"0";"0";"1863"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""higher precision"";"""higher precision""";"0";"2";"0";"0";"1812"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""Table 1"";"""Table 1""";"0";"2";"0";"0";"1787"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""SLC task"";"""SLC task""";"0";"2";"0";"0";"1875"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""BERT baseline"";"""BERT baseline""";"0";"2";"0";"0";"1808"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Difference]";"NULL";""8.42%"";"""8.42%""";"0";"2";"0";"0";"1921"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1911.06815v1-393";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Difference]";"NULL";""3.24%"";"""3.24%""";"0";"2";"0";"0";"-216"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2001.04246v1-430";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Rank]";"NULL";""the best performance"";"""the best performance""";"0";"2";"0";"0";"1877"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2001.04246v1-430";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Rank]";"NULL";""the best"";"""the best""";"0";"2";"0";"0";"1884"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2001.04246v1-430";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""worse"";"""worse""";"0";"2";"0";"0";"1839"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2001.04246v1-431";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""β = 0"";"""β = 0""";"0";"2";"0";"0";"1865"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2001.04246v1-431";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""β = 8"";"""β = 8""";"0";"2";"0";"0";"1861"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2001.04246v1-431";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""β"";"""β""";"0";"2";"0";"0";"1779"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/2001.04246v1-431";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""β = 4"";"""β = 4""";"0";"2";"0";"0";"1836"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.00585v2-70";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""word vectors"";"""word vectors""";"0";"2";"0";"0";"1930"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.00585v2-70";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""LMs"";"""LMs""";"0";"2";"0";"0";"1894"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.00585v2-70";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""small similar sources"";"""small similar sources""";"0";"2";"0";"0";"1817"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.00585v2-70";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""competitive or even better performance"";"""competitive or even better performance""";"0";"2";"0";"0";"1830"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.00585v2-70";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""JNLPBA, ScienceIE and Wetlab"";"""JNLPBA, ScienceIE and Wetlab""";"0";"2";"0";"0";"1818"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.00585v2-70";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""better"";"""better""";"0";"2";"0";"0";"1834"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.00585v2-70";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""CRAFT, JNLPBA, and ScienceIE"";"""CRAFT, JNLPBA, and ScienceIE""";"0";"2";"0";"0";"1795"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.05426v1-147";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""Table 5"";"""Table 5""";"0";"2";"0";"0";"1803"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.05426v1-147";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""MUSE-CIPHER"";"""MUSE-CIPHER""";"0";"2";"0";"0";"1946"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.05426v1-147";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""MUSE-NONE"";"""MUSE-NONE""";"0";"2";"0";"0";"-271"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.05426v1-146";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""CIPHER-AVG"";"""CIPHER-AVG""";"0";"2";"0";"0";"1817"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.05426v1-146";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""MALOPA"";"""MALOPA""";"0";"2";"0";"0";"1966"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.05426v1-146";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""cipher tags"";"""cipher tags""";"0";"2";"0";"0";"1810"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.05426v1-146";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""CIPHER"";"""CIPHER""";"0";"2";"0";"0";"1791"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.05426v1-143";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""four"";"""four""";"0";"2";"0";"0";"1877"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.05426v1-143";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""better"";"""better""";"0";"2";"0";"0";"1806"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-136";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""slightly"";"""slightly""";"0";"2";"0";"0";"1843"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-136";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval,Difference]";"NULL";""0.5 BLEU"";"""0.5 BLEU""";"0";"2";"0";"0";"1932"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-134";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""large batch training"";"""large batch training""";"0";"2";"0";"0";"1814"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-134";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""8"";"""8""";"0";"2";"0";"0";"1850"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-134";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""4096"";"""4096""";"0";"2";"0";"0";"1912"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-134";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Difference]";"NULL";""3 BLEU improvement"";"""3 BLEU improvement""";"0";"2";"0";"0";"1869"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-134";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""large batch training"";"""large batch training""";"0";"2";"0";"0";"1780"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-134";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""8"";"""8""";"0";"2";"0";"0";"1800"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-135";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""Table 4"";"""Table 4""";"0";"2";"0";"0";"1791"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-135";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Min/Max,Rank]";"NULL";""best"";"""best""";"0";"2";"0";"0";"1893"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1805.00456v3-135";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""8-model ensemble (Morishita et al., 2017)"";"""8-model ensemble (Morishita et al., 2017)""";"0";"2";"0";"0";"-295"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/5-477";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""107"";"""107""";"0";"2";"0";"0";"1806"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/5-477";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""200"";"""200""";"0";"2";"0";"0";"1816"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/5-477";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""42.1%"";"""42.1%""";"0";"2";"0";"0";"1924"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/5-477";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""10"";"""10""";"0";"2";"0";"0";"1866"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/5-477";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""26%"";"""26%""";"0";"2";"0";"0";"1770"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/5-477";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""29%"";"""29%""";"0";"2";"0";"0";"1939"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/5-476";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""substantially higher"";"""substantially higher""";"0";"2";"0";"0";"1864"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/5-476";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""higher abstractiveness"";"""higher abstractiveness""";"0";"2";"0";"0";"2368"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.12162v2-276";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Comparison]";"NULL";""higher"";"""higher""";"0";"2";"0";"0";"1970"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1904.12162v2-276";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Min/Max,Rank]";"NULL";""highest"";"""highest""";"0";"2";"0";"0";"1926"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1804.02472v1-191";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""Table 9"";"""Table 9""";"0";"2";"0";"0";"1812"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1809.00344v1-216";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Difference]";"NULL";""decrease"";"""decrease""";"0";"2";"0";"0";"1894"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1804.07375v1-166";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""genre"";"""genre""";"0";"2";"0";"0";"1865"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1804.07375v1-166";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Rank]";"NULL";""most restrictive"";"""most restrictive""";"0";"2";"0";"0";"1918"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1804.07375v1-166";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""translations"";"""translations""";"0";"2";"0";"0";"1798"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1804.07375v1-166";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""genre"";"""genre""";"0";"2";"0";"0";"1924"
"0";"/mnt/c/Users/Alfy/Lavoro/bristol/transp-text-new/testCases/scigen-SuggestionAgent/1804.07375v1-165";"authoringassistant.llm.LLMDummyAgent";"1.0";"4096";"false";"0";"2";"KO";"1";"[Data Retrieval]";"NULL";""1/3"";"""1/3""";"0";"2";"0";"0";"-302"
